unb;pdv
495352;8406
613770;3369
992453;6232
376469;7424
295370;31344
495352;5804
495352;1551
987280;3371
376469;3253
734004;91574
600741;2465
613673;4195
295370;36554
376469;10736
295370;16346
599719;626
613770;4241
495352;8432
613673;3952
613673;4431
495352;8816
1863002;23642
495352;6574
857890;54001
1320009;29147
669610;2484
970751;1547
107000;4162
1131001;8586
995975;13786
734004;17937
619132;74591
1320009;7080
1002520;9362
542644;99461
987280;20568
376469;4173
857890;51726
1016261;137
542644;27371
599719;3906
1131001;9100
970751;5925
542644;1069
606634;94106
1320009;8763
970751;3201
1320009;32380
734004;9713
734004;9387
542644;22278
295370;37356
1320009;30714
295370;33097
724009;17925
1863002;38114
295370;33689
295370;31423
1320009;3787
542644;23019
1863002;33490
1863002;32771
599719;2047
734004;20210
970751;7157
724009;16629
734004;81357
1131001;7806
1131001;6160
637858;90413
107000;8815
1131001;7956
619132;72057
1131001;8411
1017039;9056
1131001;9020
1017039;2681
698008;31809
619132;75021
970751;6498
1131001;7860
619132;74964
360384;26353
698008;32212
992461;646
613673;1997
992461;97770
992461;40098
992461;96676
992461;8598
992461;40083
992461;8753
992461;6947
992461;98907
992461;6463
992461;30417
992461;1578
992461;14531
992461;30828
992461;355
992461;6242
992461;40143
1582003;10031
992461;97105
992461;6525
992461;96814
992461;3235
992461;98171
992461;4744
992461;96255
992461;97900
992461;8763
992461;8069
992461;98001
724009;17887
992461;8589
992461;6380
992461;5632
992461;1027
992461;97765
992461;97598
992461;98947
992461;98503
992461;97922
992461;4998
992461;4034
849;18612
992461;5224
703133;4027
613673;56
992461;4227
619132;75072
613673;4800
1031538;3578
992461;97987
323527;17804
849;57352
1031538;5029
992461;99106
992461;98933
992461;98717
992461;97929
992461;5103
992461;4598
613673;2229
613770;4143
992461;30761
992461;6569
992461;98269
992461;98729
992461;2847
992461;5652
992461;7993
992461;5258
1582003;24411
1031538;24566
1031538;24810
1031538;24923
613673;2359
1582003;3451
970751;6380
111;10008
878928;13962
111;9384
111;5942
455;21011
455;22529
1031538;6562
1031538;24889
992461;6415
613673;890
992461;98693
734004;10522
734004;21643
1016261;1618
987280;20673
1320009;4407
619132;71685
542644;78402
987280;18238
1016261;607
987280;18701
849;59600
849;35235
849;28400
849;68670
849;80356
1131001;7631
849;54871
849;41733
849;76403
542644;79970
849;71437
849;93282
849;91129
849;26597
849;58457
734004;6190
1016261;141
637858;90706
849;78368
107000;9287
987280;5901
1320009;5118
849;66727
849;47634
849;92179
849;99429
849;72442
495352;9488
741795;5597
542644;1249
107000;9535
495352;6293
542644;51481
698008;32860
376469;7730
495352;4419
542644;79239
495352;1136
495352;9318
376469;10652
495352;31
495352;9388
495352;8312
1716000;14438
1716000;15292
542644;24908
613673;2183
542644;23606
542644;38040
619132;74988
542644;93460
542644;86765
542644;6667
542644;24701
542644;51801
542644;90979
542644;37854
542644;88468
542644;434
1320009;7176
542644;21995
542644;3909
698008;19062
1716000;19269
323527;17705
724009;7609
542644;20690
669610;5145
1016261;1133
637858;90086
1716000;94460
323527;19215
323527;10771
878928;400
1716000;17264
637858;94859
295370;27182
542644;88965
698008;32044
542644;64214
1016261;1834
323527;17910
542644;50965
878928;2660
878928;641
1716000;15862
1716000;11196
542644;25841
878928;4216
1320009;20777
1716000;92998
878928;12914
542644;29133
987280;20291
734004;17896
1016261;1428
741795;2365
542644;4665
495352;9213
857890;51344
1716000;78500
600741;2711
734004;19385
542644;84003
1716000;11462
724009;16247
1863002;5035
637858;90983
1131001;8895
542644;93898
1863002;29859
599719;3847
1131001;8598
669610;1442
1863002;32246
741795;5119
542644;6895
970751;6638
637858;92851
619132;73668
600741;85645
741795;2224
1016261;1345
970751;6529
669261;97566
1016261;195
1716000;15711
741795;6153
878928;13977
1716000;16098
1016261;2279
1016261;419
542644;26799
734004;18348
987280;5880
542644;9178
970751;7251
878928;4223
1716000;13095
295370;35802
1016261;101
987280;8523
542644;15957
600741;85413
734004;8596
987280;11764
542644;88510
724009;19659
107000;9721
1016261;885
542644;93168
107000;9044
878928;12725
741795;5561
107000;9158
1582003;24706
542644;5395
542644;74656
542644;18155
542644;60004
542644;17408
1716000;15659
542644;21277
542644;88569
970751;7040
669610;80628
542644;19696
495352;8327
995975;88831
542644;46172
992453;4536
295370;37372
542644;21720
542644;27579
724009;18451
1320009;25367
542644;15527
542644;22261
542644;27546
542644;26919
1131001;9064
1582003;4551
995975;5579
376469;365
1320009;31791
734004;21316
734004;21074
323527;9480
376469;7795
734004;22111
1016261;776
1716000;90258
734004;22525
376469;3984
698008;1229
1320009;18440
1320009;32552
734004;17267
987280;18226
698008;31541
970751;2424
734004;6337
107000;9720
734004;8802
542644;15733
1320009;32561
495352;9300
542644;73344
1582003;24077
734004;90767
323527;8483
995975;34679
698008;25865
734004;92825
698008;31273
734004;21571
542644;88616
542644;19950
542644;4708
542644;77544
542644;92159
542644;49847
542644;1347
542644;28723
599719;24820
542644;45834
542644;36221
542644;21564
599719;2943
542644;89048
295370;35201
724009;15102
734004;19614
542644;49158
703354;2677
542644;1921
995975;34670
995975;7073
1320009;32752
970751;6296
542644;43124
1002520;24015
542644;50610
1017039;8142
376469;5937
1320009;98763
542644;1986
1320009;5783
987280;7893
992453;3345
542644;4421
542644;2234
542644;54875
987280;12785
542644;2194
542644;97508
1716000;8867
1716000;1863
542644;29977
542644;92318
542644;23122
542644;46328
542644;64435
542644;78995
542644;24917
542644;21508
1716000;1206
1716000;14403
1716000;13460
542644;87668
542644;24238
542644;22726
542644;48497
1716000;900
542644;85580
542644;15360
1716000;13099
542644;21151
542644;27716
724009;1565
1716000;19174
1716000;7574
542644;85901
542644;23828
1716000;14309
542644;4484
1716000;90580
542644;14487
669261;4855
698008;13230
857890;394
1320009;29348
1320009;31637
1320009;1359
542644;78511
542644;16945
542644;81380
542644;91693
542644;39930
542644;2432
698008;32671
542644;39920
107000;9242
542644;60712
741795;2771
542644;54947
703133;3264
703133;3920
703133;3946
703133;3985
703133;1860
703133;3704
542644;7108
703133;1748
542644;5091
703133;344
542644;86739
542644;13029
703133;197
995975;4764
703133;3924
360384;24225
698008;27742
1582003;16705
698008;25459
360384;23682
542644;26240
376469;7874
542644;73583
1320009;98097
1320009;9953
1320009;2961
1320009;7496
619132;72558
542644;3078
1320009;1407
1320009;5703
987280;18683
1320009;8815
542644;91743
295370;31710
996122;95843
1716000;20122
1131001;8120
970751;4892
987280;19822
724009;6473
996122;97859
606634;94536
1120000;616
1320009;26461
606634;97337
1716000;4001
987280;10306
741795;12336
542644;18480
542644;22380
323527;10851
542644;92743
323527;19763
1131001;2611
542644;25016
1131001;7816
323527;17621
1320009;26270
107000;9075
987280;19110
542644;72917
613673;5072
996122;94143
1320009;5319
1320009;8227
878928;13257
970751;1121
1131001;8788
1716000;1162
542644;37616
1320009;14304
107000;4166
878928;5349
542644;99632
1582003;24373
990590;167
1716000;11924
1582003;17704
698008;27580
990590;15372
995975;8327
1131001;8262
878928;10482
734004;17288
360384;23878
1017039;9182
1017039;8480
970751;5120
724009;4977
992453;6185
1582003;4705
698008;27138
741795;6353
542644;35928
1582003;17073
1131001;9112
1131001;3040
619132;75003
992453;4087
542644;61304
600741;85093
1582003;22998
1582003;13120
669610;4882
542644;48163
724009;19831
542644;79493
741795;6215
1320009;14791
996122;97828
1002520;24232
698008;24621
542644;85324
542644;21017
542644;88010
1582003;25017
542644;12690
295370;4071
990590;135
1320009;6765
542644;29342
542644;34683
542644;2817
1716000;79571
1716000;93247
1320009;31787
987280;20801
542644;46189
995975;11196
995975;7540
542644;1754
542644;21832
542644;92358
542644;12910
995975;6940
669610;2263
542644;44837
990590;22095
1320009;6544
741795;5611
542644;3945
1716000;7414
542644;12260
995975;6773
542644;83711
542644;93144
542644;87614
1716000;14504
734004;21916
542644;10218
724009;17891
698008;23625
698008;29803
734004;9730
599719;24741
542644;48703
542644;4370
698008;30021
495352;892
698008;29420
669261;5194
107000;382
360384;22785
1863002;33430
1716000;17352
741795;40572
542644;98534
669610;4842
741795;3248
734004;23086
1716000;4447
600741;85760
669610;5168
542644;67140
495352;6932
542644;24222
542644;16421
542644;78039
542644;20952
1716000;16289
1016261;385
495352;9468
1716000;17197
703354;1971
1016261;1749
669261;4823
542644;89888
734004;8369
542644;21302
1716000;17543
542644;21384
542644;64010
1716000;16044
495352;572
542644;19225
495352;8147
1716000;18696
542644;78220
992453;1122
542644;88980
669610;4308
970751;6804
360384;22421
970751;7023
637858;91818
376469;9156
724009;19278
542644;98547
987280;19996
542644;21750
542644;54255
542644;13483
542644;62981
542644;58778
542644;39944
1716000;15481
542644;32285
724009;6551
542644;92914
992453;14
995975;33123
698008;21137
107000;9494
360384;25319
995975;12324
878928;892
323527;12912
878928;5369
1017039;2371
970751;7238
878928;4871
698008;22773
878928;4439
878928;4179
295370;36262
970751;7369
1017039;8292
878928;5311
1131001;6940
323527;18313
323527;9
295370;29474
1320009;13752
542644;3279
542644;11000
1320009;98052
542644;12291
542644;20327
669261;4017
619132;70830
542644;87059
741795;9
703354;2316
495352;4749
542644;90461
606634;91003
495352;8731
542644;43221
542644;20670
542644;15594
542644;14875
857890;374
542644;78123
542644;87261
542644;12312
606634;93931
542644;16244
323527;14425
1320009;26277
107000;2718
107000;8694
323527;7827
360384;24224
1320009;7247
1716000;18299
542644;78811
542644;69577
1716000;16246
542644;20007
703354;2695
542644;74757
1716000;11917
1716000;93857
542644;94919
992453;4950
703354;155
542644;74142
741795;96670
542644;47300
542644;7764
542644;14637
542644;86009
542644;4300
542644;95672
724009;19279
741795;6446
542644;5405
542644;62550
542644;68021
992453;6738
542644;79720
992453;5025
542644;4068
542644;4563
542644;66569
542644;6999
542644;87683
724009;18728
741795;6127
992453;3024
542644;2233
542644;25539
542644;96207
724009;18046
542644;59759
542644;80054
542644;74767
992453;6926
542644;6970
542644;26493
542644;88198
606634;94195
542644;88582
741795;6349
724009;7446
542644;17192
542644;26821
542644;91699
542644;10555
542644;6897
1716000;3701
987280;20167
542644;17342
542644;16258
542644;92817
600741;5550
724009;6995
698008;17912
698008;29756
1320009;8691
698008;28898
1131001;8545
857890;51705
970751;873
857890;180
1131001;8093
323527;9229
1320009;18299
542644;4224
698008;32503
970751;5759
1320009;13804
619132;74029
1320009;10732
992453;5126
734004;21412
698008;28076
1320009;13014
698008;29348
698008;31401
987280;20473
619132;74779
741795;1515
542644;71723
970751;6343
542644;91049
542644;63682
724009;19658
878928;13908
992453;4547
1716000;18678
542644;48785
1716000;93177
542644;72641
992453;5036
1716000;5176
542644;4600
542644;49587
542644;2077
542644;47601
542644;33155
542644;17213
1716000;17795
542644;78136
542644;28399
542644;79022
992453;6564
1131001;8304
734004;7012
996122;94294
600741;2502
542644;88979
734004;22962
1120000;2517
1131001;8285
637858;94829
542644;28183
669610;5282
606634;93517
600741;5611
542644;1865
987280;18147
741795;60503
542644;93414
542644;39940
669261;4621
970751;4154
698008;17882
1120000;1309
724009;16337
698008;31129
724009;19347
724009;17090
323527;8948
698008;28580
295370;27551
698008;30781
619132;70312
637858;90676
542644;71746
542644;78776
542644;21759
987280;18687
1320009;6081
542644;23610
987280;20524
542644;32933
542644;9318
987280;11701
542644;89851
1716000;18504
987280;547
1320009;13715
542644;12800
376469;47
376469;7244
703354;3433
1716000;18019
542644;58732
1716000;90339
734004;22061
376469;3216
1716000;16616
734004;20192
734004;19417
1716000;97076
1716000;93167
698008;23279
323527;18322
295370;35536
698008;24960
857890;50065
295370;29498
637858;91521
857890;70
360384;24282
1716000;16819
542644;96971
542644;5279
669610;603
542644;25524
542644;11122
376469;10704
542644;16907
703354;4092
1716000;16326
542644;20785
1016261;1572
542644;2509
703133;3867
542644;23675
1016261;1886
987280;19760
669261;4493
734004;22641
542644;57188
1716000;19400
669610;5573
600741;86684
613770;4245
542644;79452
669261;5151
734004;9589
542644;23982
1716000;19166
970751;5749
107000;4149
295370;24407
295370;30023
619132;74868
698008;30715
970751;6437
295370;37684
295370;9606
1131001;8553
295370;20774
360384;40150
1716000;15334
987280;17327
542644;88103
703354;3943
1016261;1634
698008;32602
1863002;36661
734004;21858
1716000;91988
857890;50973
295370;27228
360384;20248
1716000;18004
669261;97632
